dataset_name,vip_layers,bb_alpha,bnn_structure,split,bnn_layer_str,time,LOSS_train,RMSE_train,NLL_train,CRPS_train,LOSS,RMSE,NLL,CRPS
boston,[1],0.0,"[10, 10]",5,BayesLinear,899.393530379,-8.667363166809082,0.13873085,0.6677101850509644,0.0831308662891388,218722.53125,5.568365,4006.892578125,4.333700180053711
boston,[1],0.0,"[10, 10]",6,BayesLinear,910.822199238,-244.23419189453125,0.035317887,-1.7008092403411863,0.0219105947762727,178036.21875,5.04567,3319.660400390625,4.016098499298096
boston,[1],0.0,"[10, 10]",7,BayesLinear,903.135035491,-267.8063049316406,0.016886383,-1.984470009803772,0.0142747536301612,344732.15625,5.770128,6210.78076171875,4.439194679260254
boston,[1],0.0,"[10, 10]",8,BayesLinear,903.488574372,-243.17762756347656,0.03476411,-1.7026550769805908,0.0217226911336183,206151.625,5.4308076,3797.243408203125,4.198047637939453
boston,[1],0.0,"[10, 10]",9,BayesLinear,872.37410614,21.69930648803711,0.14192817,0.9793848395347596,0.083259142935276,255971.078125,5.75304,4719.0732421875,4.5084099769592285
boston,[1],0.5,"[10, 10]",0,SimplerBayesLinear,906.735004146,83.05012512207031,4.013555,2.56036639213562,1.8891618251800537,86.90116882324219,5.810468,2.893919944763184,2.522498369216919
boston,[1],0.5,"[10, 10]",1,SimplerBayesLinear,2810.231690786,77.9329605102539,3.6931844,2.5552542209625244,1.8241078853607176,134.49740600585938,7.769233,3.631960153579712,3.224374294281006
boston,[1],0.5,"[10, 10]",10,SimplerBayesLinear,727.308904086,88.20326232910156,4.1135325,2.6339895725250244,2.000118970870972,61.56139373779297,4.229448,2.549286365509033,1.8641905784606931
boston,[1],0.5,"[10, 10]",11,SimplerBayesLinear,724.51294389,90.32108306884766,4.1661363,2.601058959960937,1.9600591659545896,67.05345916748047,3.321248,2.577730417251587,1.8362932205200195
boston,[1],0.5,"[10, 10]",12,SimplerBayesLinear,897.119797423,83.51256561279297,4.113909,2.567676544189453,1.886186599731445,77.29507446289062,5.7734447,2.752849578857422,2.5226974487304688
boston,[1],0.5,"[10, 10]",13,SimplerBayesLinear,720.0592666900001,89.42568969726562,4.1743097,2.627525806427002,1.9989701509475708,60.086524963378906,2.9941447,2.525434970855713,1.6938117742538452
boston,[1],0.5,"[10, 10]",14,SimplerBayesLinear,727.21629695,87.39453887939453,4.061173,2.6186647415161133,1.9591286182403564,72.77902221679688,5.3220344,2.693476915359497,2.294865131378174
boston,[1],0.5,"[10, 10]",15,SimplerBayesLinear,738.372690667,89.18582153320312,4.1108413,2.591534376144409,1.938779711723328,72.2468032836914,4.2873383,2.711740016937256,2.170151710510254
boston,[1],0.5,"[10, 10]",16,SimplerBayesLinear,746.9178884209999,87.83121490478516,4.0052404,2.581388235092163,1.9179192781448364,74.52867126464844,4.1222057,2.7040059566497803,2.1177964210510254
boston,[1],0.5,"[10, 10]",17,SimplerBayesLinear,724.055744506,82.57803344726562,3.8745048,2.555891275405884,1.84928834438324,96.70092010498048,6.5462127,3.025862216949463,2.805808782577514
boston,[1],0.5,"[10, 10]",18,SimplerBayesLinear,734.324767426,87.1716079711914,4.187533,2.637627124786377,2.022704601287842,66.53949737548828,3.7632458,2.7052135467529297,2.021186113357544
boston,[1],0.5,"[10, 10]",19,SimplerBayesLinear,1044.742206842,86.1317138671875,4.145812,2.6543593406677246,2.049011707305908,62.768463134765625,4.055653,2.625671863555908,1.9815281629562376
boston,[1],0.5,"[10, 10]",2,SimplerBayesLinear,1813.179737894,84.31664276123047,3.7516544,2.5457656383514404,1.8417805433273315,97.2568817138672,5.774924,3.05918025970459,2.6855151653289795
boston,[1],0.5,"[10, 10]",3,SimplerBayesLinear,5698.965758403,83.29728698730469,3.8152175,2.594410181045532,1.8772180080413816,82.80644226074219,6.853812,2.8002166748046875,2.654826164245605
boston,[1],0.5,"[10, 10]",4,SimplerBayesLinear,5725.918427303,90.07706451416016,4.016639,2.5654642581939697,1.8898751735687256,83.09663391113281,4.694534,2.777344226837158,2.402704954147339
boston,[1],0.5,"[10, 10]",5,SimplerBayesLinear,738.487746984,89.8655014038086,4.0060754,2.579026222229004,1.9117679595947263,75.49989318847656,4.401231,2.699040412902832,2.177473783493042
boston,[1],0.5,"[10, 10]",6,SimplerBayesLinear,732.6951698610001,87.41951751708984,4.0581856,2.574615478515625,1.9303348064422607,73.21602630615234,3.6198373,2.7335009574890137,1.9695364236831665
boston,[1],0.5,"[10, 10]",7,SimplerBayesLinear,729.435495827,87.91234588623047,3.9443967,2.582208633422852,1.9102317094802856,77.4057846069336,4.951214,2.7359049320220947,2.322804927825928
boston,[1],0.5,"[10, 10]",8,SimplerBayesLinear,742.355537862,90.59835052490234,4.1610675,2.5923657417297363,1.960420608520508,64.96732330322266,3.1079972,2.55635929107666,1.7780903577804563
boston,[1],0.5,"[10, 10]",9,SimplerBayesLinear,723.703224114,85.44828796386719,4.220084,2.593716144561768,1.9459322690963743,64.24893188476562,4.281404,2.6114165782928467,2.009406328201294
boston,[1],0.0,"[10, 10]",0,SimplerBayesLinear,718.3831012,97.46405792236328,3.9113019,2.778069019317627,2.097065687179565,94.92266845703124,5.4693046,3.2068839073181152,2.4703478813171387
boston,[1],0.0,"[10, 10]",1,SimplerBayesLinear,695.418390141,91.53475952148438,3.7138953,2.725431203842163,1.9781382083892824,136.39263916015625,7.236338,4.003269195556641,3.26865291595459
boston,[1],0.0,"[10, 10]",10,SimplerBayesLinear,688.956177425,95.44300079345705,3.8922534,2.7735705375671387,2.060544013977051,68.41143798828125,3.711643,2.733433485031128,1.9924912452697756
boston,[1],0.0,"[10, 10]",11,SimplerBayesLinear,813.561689656,99.6025390625,4.041723,2.811542510986328,2.1517345905303955,68.82943725585938,3.8082042,2.762355327606201,2.0950164794921875
boston,[1],0.0,"[10, 10]",12,SimplerBayesLinear,696.736413811,98.64125061035156,3.9111857,2.7796967029571533,2.0232093334198,90.42719268798828,5.1233935,3.104833602905273,2.5746352672576904
boston,[1],0.0,"[10, 10]",13,SimplerBayesLinear,696.617277254,96.25890350341795,3.935471,2.7836248874664307,2.079207420349121,68.15345764160156,3.6809015,2.724561214447021,2.001133680343628
boston,[1],0.0,"[10, 10]",14,SimplerBayesLinear,700.1652739179999,98.35627746582033,3.9150429,2.780865430831909,2.0412726402282715,92.81570434570312,5.3068695,3.148350715637207,2.489182949066162
boston,[1],0.0,"[10, 10]",15,SimplerBayesLinear,705.196114867,97.32894897460938,3.9237616,2.781663417816162,2.073579788208008,68.23419189453125,3.7175736,2.7361950874328613,2.082834005355835
boston,[1],0.0,"[10, 10]",16,SimplerBayesLinear,712.977335715,102.31057739257812,3.7545645,2.739103078842163,2.0159854888916016,101.08338165283205,5.2148685,3.100937366485596,2.5972843170166016
boston,[1],0.0,"[10, 10]",17,SimplerBayesLinear,703.604414982,96.26644134521484,3.8454027,2.7615163326263428,2.0070619583129883,116.27178192138672,6.524853,3.604007005691528,3.0601818561553955
boston,[1],0.0,"[10, 10]",18,SimplerBayesLinear,724.6953231800001,98.24478149414062,4.1185308,2.831571102142334,2.1749978065490723,74.81036376953125,4.4400764,2.8999152183532715,2.4908316135406494
boston,[1],0.0,"[10, 10]",19,SimplerBayesLinear,673.913547775,94.49244689941406,3.8816311,2.7717504501342773,2.082938432693481,81.8836669921875,4.628432,2.951411485671997,2.338967800140381
boston,[1],0.0,"[10, 10]",2,SimplerBayesLinear,697.494602875,97.24321746826172,3.785764,2.746033191680908,2.036597967147827,106.2461395263672,5.811531,3.352679491043091,2.900041103363037
boston,[1],0.0,"[10, 10]",3,SimplerBayesLinear,699.123518818,96.64573669433594,3.7896233,2.748790740966797,1.984477400779724,113.985595703125,6.267087,3.5199105739593506,2.83454704284668
boston,[1],0.0,"[10, 10]",4,SimplerBayesLinear,699.9434378980001,96.38150024414062,3.853489,2.764692783355713,2.0285940170288086,80.34124755859375,4.5003057,2.8962278366088867,2.377495527267456
boston,[1],0.0,"[10, 10]",5,SimplerBayesLinear,702.685351923,97.1791534423828,3.9089985,2.7769904136657715,2.074980974197388,72.47554016113281,4.015873,2.8012611865997314,2.1195290088653564
boston,[1],0.0,"[10, 10]",6,SimplerBayesLinear,705.726267486,97.62401580810548,3.994249,2.7999942302703857,2.1315817832946777,66.67616271972656,3.5534437,2.709444761276245,2.0051212310791016
boston,[1],0.0,"[10, 10]",7,SimplerBayesLinear,689.188871299,99.98005676269533,3.9132252,2.780692338943481,2.053011655807495,88.7171859741211,4.963227,3.046728610992432,2.4957103729248047
boston,[1],0.0,"[10, 10]",8,SimplerBayesLinear,712.607383854,96.95344543457033,3.9348435,2.7843093872070312,2.0990092754364014,63.808223724365234,3.253409,2.6437788009643555,1.8828200101852417
boston,[1],0.0,"[10, 10]",9,SimplerBayesLinear,683.8775298610001,98.2435302734375,4.0832877,2.8219268321990967,2.169342279434204,63.56188583374024,3.3951936,2.6794261932373047,1.9249813556671145
boston,[1],0.5,"[200, 200]",0,BayesLinear,10927.343153019,-188.69065856933597,0.10778624,-0.6933780908584595,0.0623717084527015,4361.1513671875,6.1147323,46.62643814086914,3.4737110137939453
boston,[1],0.5,"[200, 200]",1,BayesLinear,9932.830067712,-174.8550262451172,0.1453301,-0.4960803985595703,0.0806008130311966,4706.3623046875,7.5101843,51.21274185180664,4.703685283660889
boston,[1],0.5,"[200, 200]",10,BayesLinear,6954.129993667,-174.95733642578125,0.14493948,-0.4826989471912384,0.0807678326964378,2447.150146484375,6.633473,26.04363822937012,4.278189182281494
boston,[1],0.5,"[200, 200]",11,BayesLinear,7190.675925142,-152.1248779296875,0.17525738,-0.3224764168262481,0.0983127281069755,1533.070556640625,5.013901,15.84524917602539,3.3553709983825684
boston,[1],0.5,"[200, 200]",12,BayesLinear,7189.911207921,-159.44448852539062,0.17091766,-0.3553434014320373,0.096511110663414,1980.7088623046875,7.3844185,20.881065368652344,5.151369571685791
boston,[1],0.5,"[200, 200]",13,BayesLinear,9845.608486291,-187.87698364257807,0.11735467,-0.6519368886947632,0.0670420452952385,1477.9525146484375,5.539785,15.41408348083496,3.428382873535156
boston,[1],0.5,"[200, 200]",14,BayesLinear,9827.280243685,-175.49578857421875,0.14748515,-0.4924883544445038,0.0815210044384002,1379.7891845703125,6.8537755,14.251097679138184,4.369528770446777
boston,[1],0.5,"[200, 200]",15,BayesLinear,9838.793957722,-198.70335388183597,0.086938865,-0.7525452971458435,0.0550437644124031,1631.4503173828125,6.0131106,16.7174072265625,4.34385347366333
boston,[1],0.5,"[200, 200]",16,BayesLinear,9510.699433436,-186.6687164306641,0.105820715,-0.6941868662834167,0.0628769695758819,3135.63037109375,6.202534,34.7811279296875,4.485586643218994
boston,[1],0.5,"[200, 200]",17,BayesLinear,9754.456336258,-178.74803161621094,0.13511279,-0.5520772933959961,0.0766163915395736,1608.364013671875,6.653088,18.87558937072754,3.6893889904022217
boston,[1],0.5,"[200, 200]",18,BayesLinear,9820.349582585,-191.6631774902344,0.11016674,-0.6795595288276672,0.0637073144316673,1217.237060546875,5.6333995,12.614221572875977,3.797360420227051
boston,[1],0.5,"[200, 200]",19,BayesLinear,9840.920371161,-153.81365966796875,0.19002794,-0.2464721649885177,0.1065664589405059,1493.4884033203125,6.2584662,15.476946830749512,3.896715879440308
boston,[1],0.5,"[200, 200]",2,BayesLinear,9923.6197462,-160.81126403808594,0.17214748,-0.3385723829269409,0.0946746245026588,1957.9862060546875,7.110124,20.44483184814453,4.657710552215576
boston,[1],0.5,"[200, 200]",3,BayesLinear,9836.90908809,-177.94813537597656,0.12973389,-0.5829151272773743,0.0733298286795616,1995.365234375,8.097397,20.10758209228516,4.63679838180542
boston,[1],0.5,"[200, 200]",4,BayesLinear,9711.821467335,-172.6854248046875,0.14221492,-0.5461093783378601,0.0778319835662841,4040.070068359375,6.7867866,42.28422927856445,4.289248466491699
boston,[1],0.5,"[200, 200]",5,BayesLinear,9875.314744744,-178.3562469482422,0.13628227,-0.5537311434745789,0.0763016268610954,2945.892578125,6.9718757,30.74682235717773,4.694451332092285
boston,[1],0.5,"[200, 200]",6,BayesLinear,9872.779447049,-131.88650512695312,0.21696976,-0.0584638714790344,0.1216596737504005,1795.1005859375,6.527156,19.786752700805664,4.365520477294922
boston,[1],0.5,"[200, 200]",7,BayesLinear,9931.562428116,-153.86460876464844,0.1853925,-0.2844362556934356,0.104480393230915,1198.4259033203125,5.971113,12.99165153503418,3.533928155899048
boston,[1],0.5,"[200, 200]",8,BayesLinear,7376.825993675,-199.03292846679688,0.09705722,-0.7748860120773315,0.0571040771901607,1891.0220947265625,6.2364426,19.5056266784668,4.025198936462402
boston,[1],0.5,"[200, 200]",9,BayesLinear,7132.378741103999,-172.17254638671875,0.13825153,-0.5286439061164856,0.0783310532569885,2129.20458984375,4.942826,23.847064971923828,3.4107308387756348
boston,[1],0.5,"[200, 200]",0,SimplerBayesLinear,9191.014373573998,84.24054718017578,3.9489048,2.5495359897613525,1.8470693826675413,78.80364990234375,4.8414793,2.767830610275269,2.215989828109741
boston,[1],0.5,"[200, 200]",1,SimplerBayesLinear,9313.353666368,80.97454833984375,3.604036,2.528944730758667,1.7667170763015747,118.75857543945312,7.471568,3.260216474533081,3.02390193939209
boston,[1],0.5,"[200, 200]",10,SimplerBayesLinear,9554.92764644,83.57028198242188,4.022775,2.5759572982788086,1.8958566188812256,64.06289672851562,4.5915995,2.546651124954224,1.9361789226531985
boston,[1],0.5,"[200, 200]",11,SimplerBayesLinear,9484.037366095,86.00067901611328,4.119332,2.573160409927368,1.8998425006866453,63.39849090576172,3.2817664,2.540857315063477,1.7687965631484983
boston,[1],0.5,"[200, 200]",12,SimplerBayesLinear,9422.973409903,84.60940551757812,3.9232714,2.5514631271362305,1.8403546810150144,74.29511260986328,5.4516215,2.6797878742218018,2.308436632156372
boston,[1],0.5,"[200, 200]",13,SimplerBayesLinear,9536.050178684,87.19664001464844,3.9614704,2.5827724933624268,1.9101091623306277,69.11689758300781,3.5043304,2.637152671813965,1.9548861980438232
boston,[1],0.5,"[200, 200]",14,SimplerBayesLinear,9456.172988184,82.44627380371094,3.832826,2.554889440536499,1.8257155418396,76.37200164794922,5.9169745,2.7378957271575928,2.5240495204925537
boston,[1],0.5,"[200, 200]",15,SimplerBayesLinear,9426.159936087,86.94966888427734,3.9025376,2.554985761642456,1.864184856414795,70.01171875,3.876145,2.644497871398926,2.001526355743408
boston,[1],0.5,"[200, 200]",16,SimplerBayesLinear,9547.121567731,84.96160888671875,3.4930925,2.4995486736297607,1.7296106815338137,84.10743713378906,4.315191,2.7467947006225586,2.2039427757263184
boston,[1],0.5,"[200, 200]",17,SimplerBayesLinear,13867.559594301,86.806640625,3.5579698,2.5152766704559326,1.7579673528671265,84.48912048339844,5.027835,2.7357332706451416,2.233517408370972
boston,[1],0.5,"[200, 200]",18,SimplerBayesLinear,13426.030276282,84.05741882324219,4.061084,2.570302248001098,1.901553511619568,65.7658920288086,3.3377326,2.629801750183105,1.838672876358032
boston,[1],0.5,"[200, 200]",19,SimplerBayesLinear,13427.715749814,85.72509002685547,4.163282,2.5961782932281494,1.940464735031128,54.70625686645508,2.7179782,2.438276052474976,1.520002007484436
boston,[1],0.5,"[200, 200]",2,SimplerBayesLinear,9474.672268408,81.29302215576172,3.8819394,2.5317697525024414,1.8191510438919067,84.26879119873047,5.0486813,2.857886791229248,2.356653213500977
boston,[1],0.5,"[200, 200]",3,SimplerBayesLinear,9327.366551046,83.66806030273438,3.7785823,2.554551124572754,1.8166322708129885,84.07463073730469,7.0143795,2.776848316192627,2.8039324283599854
boston,[1],0.5,"[200, 200]",4,SimplerBayesLinear,9480.659585355,89.81181335449219,3.5846324,2.5057146549224854,1.751065015792847,83.72345733642578,4.207142,2.6751036643981934,2.100992202758789
boston,[1],0.5,"[200, 200]",5,SimplerBayesLinear,9440.874392715,87.34420013427734,4.0032773,2.5870819091796875,1.9315252304077148,66.48177337646484,3.5001042,2.613654613494873,1.9166736602783203
boston,[1],0.5,"[200, 200]",6,SimplerBayesLinear,9461.508901792,88.08902740478516,3.688914,2.5028645992279053,1.7677850723266602,79.2738265991211,3.5663896,2.666005373001098,1.923972725868225
boston,[1],0.5,"[200, 200]",7,SimplerBayesLinear,9479.060312769,85.76670837402344,3.5553577,2.5142977237701416,1.7553699016571045,87.70072174072266,5.1500587,2.790314197540283,2.4481306076049805
boston,[1],0.5,"[200, 200]",8,SimplerBayesLinear,9478.744757405,86.05841827392578,4.2124887,2.599350452423096,1.9565988779067995,53.53204727172852,2.6397357,2.422154664993286,1.4882748126983645
boston,[1],0.5,"[200, 200]",9,SimplerBayesLinear,9373.953760431,85.80731201171875,4.011179,2.560006856918335,1.8680676221847532,70.27586364746094,4.3394623,2.659912109375,2.0835273265838623
boston,[1],0.0,"[200, 200]",0,SimplerBayesLinear,8507.122241424,96.02423095703124,3.7346952,2.733708381652832,2.030061960220337,87.9753189086914,4.817025,3.0324690341949463,2.315937042236328
boston,[1],0.0,"[200, 200]",1,SimplerBayesLinear,9486.999670124,90.33606719970705,3.4599779,2.651667356491089,1.865125060081482,137.28273010253906,6.7344666,3.89478063583374,3.021481275558472
boston,[1],0.0,"[200, 200]",10,SimplerBayesLinear,9788.406742324,98.3488998413086,3.9013453,2.774644136428833,2.059938430786133,72.36160278320312,3.7504241,2.739746332168579,1.963894963264465
boston,[1],0.0,"[200, 200]",11,SimplerBayesLinear,9794.798760289,101.64351654052734,3.8323078,2.7548742294311523,2.0191028118133545,75.70246887207031,3.7999957,2.753178596496582,2.1194562911987305
boston,[1],0.0,"[200, 200]",12,SimplerBayesLinear,9743.165141412,98.33556365966795,3.7755332,2.742017269134521,1.9682480096817017,89.8582534790039,4.830407,3.004724264144897,2.384226560592652
boston,[1],0.0,"[200, 200]",13,SimplerBayesLinear,9725.59714975,100.36344146728516,3.80757,2.7517940998077397,2.030026435852051,77.82805633544922,3.9088755,2.773817300796509,2.1784255504608154
boston,[1],0.0,"[200, 200]",14,SimplerBayesLinear,9746.353967261,95.69148254394533,3.6856775,2.7183549404144287,1.9292972087860107,99.94542694091795,5.3928876,3.1862950325012207,2.603055000305176
boston,[1],0.0,"[200, 200]",15,SimplerBayesLinear,9752.801185029,98.4651870727539,3.817989,2.753004550933838,2.02056884765625,77.3037109375,4.086844,2.813997507095337,2.194940090179444
boston,[1],0.0,"[200, 200]",16,SimplerBayesLinear,9441.596489907,94.4901123046875,3.5447347,2.67988657951355,1.9010525941848757,118.0394515991211,5.962862,3.3911242485046387,2.8062570095062256
boston,[1],0.0,"[200, 200]",17,SimplerBayesLinear,9358.757360496998,97.98059844970705,3.402034,2.639477252960205,1.8148655891418457,104.44100952148438,4.9679756,3.130540609359741,2.389995813369751
boston,[1],0.0,"[200, 200]",18,SimplerBayesLinear,9361.49387196,99.11193084716795,3.7263248,2.729312896728516,1.9650415182113647,85.30432891845703,4.376443,2.9070701599121094,2.3936901092529297
boston,[1],0.0,"[200, 200]",19,SimplerBayesLinear,9338.294682124,97.78619384765624,3.803219,2.752589225769043,2.03532338142395,75.0212631225586,3.7707226,2.7402560710906982,1.9926490783691408
boston,[1],0.0,"[200, 200]",2,SimplerBayesLinear,9522.682464930002,95.9480438232422,3.691356,2.7186996936798096,1.9652739763259888,88.9343490600586,4.70897,3.006704807281494,2.417488574981689
boston,[1],0.0,"[200, 200]",3,SimplerBayesLinear,9516.981373255,95.13848876953124,3.6841629,2.7157771587371826,1.949179768562317,100.48182678222656,5.4421935,3.2022321224212646,2.5649631023406982
boston,[1],0.0,"[200, 200]",4,SimplerBayesLinear,9553.096531125,101.87799072265624,3.6069005,2.698915243148804,1.9114760160446167,88.62158203125,4.20322,2.826662540435791,2.2694361209869385
boston,[1],0.0,"[200, 200]",5,SimplerBayesLinear,9538.348360109,101.12378692626952,3.8332326,2.756553888320923,2.021602869033813,72.40753936767578,3.566571,2.7031052112579346,2.041266441345215
boston,[1],0.0,"[200, 200]",6,SimplerBayesLinear,9560.295059638,133.8295440673828,8.199023,3.527507305145264,4.326358795166016,73.55403137207031,7.260667,3.4368247985839844,4.099082946777344
boston,[1],0.0,"[200, 200]",7,SimplerBayesLinear,9538.18998579,96.54918670654295,3.611092,2.700223445892334,1.9288285970687864,175.82334899902344,8.173313,4.342554569244385,3.63021731376648
boston,[1],0.0,"[200, 200]",8,SimplerBayesLinear,9520.507239832,99.5138931274414,4.0158997,2.803323984146118,2.1413815021514893,58.13970184326172,2.4770122,2.52488112449646,1.5215938091278076
boston,[1],0.0,"[200, 200]",9,SimplerBayesLinear,9788.612805514,98.99677276611328,3.9004645,2.77420711517334,2.0582613945007324,67.03228759765625,3.259866,2.638930559158325,1.860571026802063
boston,[2],0.0,"[10, 10]",0,BayesLinear,1898.785391985,668.311279296875,0.07294676,-0.7034881711006165,0.0538798682391643,33994.90625,5.1697435,534.251220703125,2.922055959701538
boston,[2],0.0,"[10, 10]",1,BayesLinear,6111.481467429,654.91162109375,0.07427166,-0.7825324535369873,0.0511625856161117,71028.7421875,6.8142543,1220.377685546875,3.05924654006958
boston,[2],0.0,"[10, 10]",10,BayesLinear,1358.690417035,672.566650390625,0.08377402,-0.7044141292572021,0.0559069216251373,34272.39453125,5.1254897,525.241455078125,2.657238721847534
boston,[2],0.0,"[10, 10]",11,BayesLinear,1375.011635032,680.9200439453125,0.08316733,-0.6723222136497498,0.0571122355759143,12797.845703125,3.1611621,158.82952880859375,2.414172887802124
boston,[2],0.0,"[10, 10]",12,BayesLinear,1358.694244529,670.9158935546875,0.08022867,-0.6940635442733765,0.0555877462029457,13041.8466796875,3.12853,179.05526733398438,2.250767469406128
boston,[2],0.0,"[10, 10]",13,BayesLinear,1426.256995013,686.6718139648438,0.10306199,-0.6493222117424011,0.0629257336258888,28119.904296875,4.6079793,416.2926330566406,2.950368642807007
boston,[2],0.0,"[10, 10]",14,BayesLinear,1228.565091186,663.9881591796875,0.07485467,-0.6795700192451477,0.0552668534219265,22253.630859375,4.3060155,324.3990173339844,2.729622840881348
boston,[2],0.0,"[10, 10]",15,BayesLinear,1224.400686364,660.71435546875,0.08719767,-0.7814894318580627,0.0543287396430969,23238.98046875,3.6635203,327.4837646484375,2.5299859046936035
boston,[2],0.0,"[10, 10]",16,BayesLinear,1217.263428944,715.4430541992188,0.14630477,-0.4177218377590179,0.0841909423470497,26024.443359375,5.0516877,323.9289245605469,2.786444187164306
boston,[2],0.0,"[10, 10]",17,BayesLinear,1217.893954776,692.640380859375,0.09865302,-0.5990584492683411,0.0640329420566558,26721.49609375,4.8575892,396.0070190429688,2.7550153732299805
boston,[2],0.0,"[10, 10]",18,BayesLinear,2955.857564967,679.0330810546875,0.08175636,-0.6990700364112854,0.0559856668114662,18299.171875,3.7230992,268.0345458984375,2.531214952468872
boston,[2],0.0,"[10, 10]",19,BayesLinear,2780.09829205,667.3162231445312,0.07282417,-0.7294325232505798,0.0527003817260265,29587.05859375,4.706076,448.2978210449219,2.7519567012786865
boston,[2],0.0,"[10, 10]",2,BayesLinear,6109.65043432,705.4087524414062,0.11733224,-0.540855348110199,0.0712569430470466,47722.15234375,6.559073,757.133544921875,4.0011491775512695
boston,[2],0.0,"[10, 10]",3,BayesLinear,4105.168311487,674.3778076171875,0.06368342,-0.7123868465423584,0.0516981557011604,25097.484375,4.4783144,364.8732604980469,2.735753059387207
boston,[2],0.0,"[10, 10]",4,BayesLinear,3524.396384368,665.1019897460938,0.0760342,-0.8022310733795166,0.050966277718544,37916.71484375,4.835604,556.47314453125,2.548153877258301
boston,[2],0.0,"[10, 10]",5,BayesLinear,1724.67448988,667.7190551757812,0.07595691,-0.6625165343284607,0.05591556802392,18158.04296875,3.9837143,241.5330352783203,2.7591092586517334
boston,[2],0.0,"[10, 10]",6,BayesLinear,1723.829547975,671.0490112304688,0.08657997,-0.6385664939880371,0.0586419105529785,15603.912109375,3.6350925,208.8080291748047,2.506834983825684
boston,[2],0.0,"[10, 10]",7,BayesLinear,1728.378155635,663.5696411132812,0.068666056,-0.7355026602745056,0.051657497882843,59781.3125,6.715963,954.75537109375,3.7210285663604736
boston,[2],0.0,"[10, 10]",8,BayesLinear,1735.4701761610002,664.3829345703125,0.07583135,-0.7120433449745178,0.0539487786591053,17829.787109375,3.6758277,252.0245513916016,2.707994222640991
boston,[2],0.0,"[10, 10]",9,BayesLinear,1712.048592075,681.8365478515625,0.07010076,-0.7689221501350403,0.0506255179643631,14432.6474609375,3.1387908,211.87158203125,2.190706968307495
boston,[2],0.0,"[10, 10]",0,SimplerBayesLinear,1254.069712402,246.6849670410156,2.0096533,2.1963307857513428,1.1394513845443726,330.9656982421875,4.8784904,3.4276294708251958,2.212908983230591
boston,[2],0.0,"[10, 10]",1,SimplerBayesLinear,1732.600549863,243.3290100097656,1.954944,2.1802308559417725,1.119101881980896,361.2174072265625,5.5994945,4.029069423675537,2.3079981803894043
boston,[2],0.0,"[10, 10]",10,SimplerBayesLinear,1302.023768231,252.1731414794922,2.0758908,2.225571393966675,1.1768345832824707,296.4957275390625,3.932386,2.840473175048828,1.9209938049316408
boston,[2],0.0,"[10, 10]",11,SimplerBayesLinear,2532.217013856,334.6091003417969,1.7307657,2.123985290527344,1.0281766653060913,359.8177795410156,2.7788115,2.352309465408325,1.4748482704162598
boston,[2],0.0,"[10, 10]",12,SimplerBayesLinear,1858.384230328,255.94630432128903,2.0012662,2.2074170112609863,1.1455893516540527,269.6617736816406,2.8578227,2.428905487060547,1.577560544013977
boston,[2],0.0,"[10, 10]",13,SimplerBayesLinear,1865.600604922,304.02960205078125,1.7846224,2.125041246414185,1.0489449501037598,351.3766784667969,3.5912783,2.6927051544189453,1.8923609256744385
boston,[2],0.0,"[10, 10]",14,SimplerBayesLinear,11459.071877893,241.2866973876953,2.0304708,2.2116899490356445,1.1515357494354248,301.17413330078125,4.3237886,2.961336374282837,2.1146700382232666
boston,[2],0.0,"[10, 10]",15,SimplerBayesLinear,2040.230697448,291.4539489746094,1.8836293,2.1664042472839355,1.0940070152282717,314.9806213378906,2.8527434,2.483052492141724,1.5674985647201538
boston,[2],0.0,"[10, 10]",16,SimplerBayesLinear,2079.875387259,234.85340881347656,1.960107,2.19474720954895,1.12663996219635,322.81787109375,4.8970923,3.284887790679932,2.347865581512451
boston,[2],0.0,"[10, 10]",17,SimplerBayesLinear,1319.79215881,258.8050537109375,1.911804,2.173586130142212,1.1000884771347046,287.0140380859375,3.203119,2.5176801681518555,1.6453355550765991
boston,[2],0.0,"[10, 10]",18,SimplerBayesLinear,1338.639324081,266.9098205566406,1.8974386,2.163831949234009,1.09591805934906,301.0110168457031,3.4031572,2.6558141708374023,1.8288445472717283
boston,[2],0.0,"[10, 10]",19,SimplerBayesLinear,1311.99299737,265.7374572753906,2.029558,2.242537498474121,1.1758100986480713,314.066162109375,4.234915,2.820704698562622,1.917766094207764
boston,[2],0.0,"[10, 10]",2,SimplerBayesLinear,1358.374380052,313.7618713378906,1.8000845,2.154581308364868,1.0582985877990725,384.6927795410156,4.327133,2.939793586730957,2.167638063430786
boston,[2],0.0,"[10, 10]",3,SimplerBayesLinear,1298.366220951,250.1031951904297,2.072214,2.239856243133545,1.1805309057235718,326.3096618652344,4.983185,3.196129322052002,2.1982011795043945
boston,[2],0.0,"[10, 10]",4,SimplerBayesLinear,1298.2695478639998,285.3720397949219,1.8291616,2.1248857975006104,1.053015112876892,351.5025634765625,4.069053,2.7856011390686035,2.0142862796783447
boston,[2],0.0,"[10, 10]",5,SimplerBayesLinear,1310.636212503,254.2487945556641,1.9799305,2.191058874130249,1.1298354864120483,276.358154296875,2.9959648,2.499279737472534,1.6160001754760742
